PedAve,CarAve,Latitude,Longitude,total_pop,black,OccoRat,Tree,Traffic,Resi,Vaca,Comm,ComSev,BusStop,Housing Violations (Req_Serv),Police Issue (Req_Serv),Pot Hole (Req_Serv),road walking environment,Traffic problems,garbage problem,Junk service problem,Neighborhood Environmental Issues,Assault,NovioCrime,Homicide,Robbery,SexualC,ACCIDENT PROPERTY DAMAGE ONLY,ACCIDENT SKYWAY/33/198,ACCIDENT/INJURY,Assault%,Homicide%,Robbery%,SexCrime%,NonviolentCrime%,Theft of Vehicle%
0,282,42.955305,-78.878309,477,16.56184486,89.88326848,314,2276,85,33,64,0,24,4,2,98,14,12,6,4,14,0,106,0,0,0,50,0,12,30.18867925,1.257861635,16.77148847,2.096436059,840.2515723,24.31865828
0,123,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,2,4,0,2,0,10,0,0,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,135,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,6,8,0,0,2,10,0,2,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,159,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,6,6,0,2,0,6,0,0,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,212,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,0,10,0,0,0,14,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,175,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,0,4,0,2,0,8,0,8,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,193,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,10,24,0,2,0,4,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,158,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,2,4,0,0,0,12,0,2,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,166,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,4,12,0,2,4,20,0,0,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,168,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,2,8,0,0,2,18,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,160,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,2,40,0,6,0,14,0,6,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,176,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,0,2,0,4,0,16,0,0,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,175,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,4,14,0,6,0,18,0,2,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,259,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,0,0,0,0,0,0,0,0,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,223,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,0,50,0,4,4,16,0,6,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,214,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,12,6,0,2,2,10,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,211,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,6,4,0,2,0,12,0,18,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,250,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,4,16,0,2,0,20,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,242,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,6,12,0,4,0,22,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,258,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,6,4,0,0,2,10,0,2,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,227,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,6,8,0,2,0,20,0,6,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,288,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,0,0,2,4,0,10,0,2,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,250,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,8,30,0,0,2,22,0,6,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,272,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,4,8,0,2,0,30,0,6,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,268,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,8,14,0,2,0,16,0,2,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,270,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,2,6,0,4,0,12,0,8,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,253,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,10,50,0,0,2,20,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,266,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,6,8,0,0,0,22,0,6,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,235,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,0,20,0,2,0,32,0,2,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,252,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,4,8,0,2,0,24,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,213,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,16,38,0,2,0,6,0,6,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,217,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,8,8,0,2,0,12,0,6,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,176,42.885005,-78.839242,1168,61.21575342,64.49026346,800,1286,337,378,67,6,26,30,0,256,42,2,42,24,26,4,12,0,4,0,16,0,4,47.26027397,1.198630137,21.06164384,3.938356164,94.69178082,24.65753425
0,64,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,4,4,0,0,0,10,6,2,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,66,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,0,2,0,0,0,14,10,10,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,78,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,10,8,0,0,0,10,22,10,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,62,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,4,36,0,0,0,12,4,2,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,63,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,2,2,0,0,0,12,14,0,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,97,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,2,8,0,2,0,10,4,4,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,124,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,0,0,0,0,0,0,0,0,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,135,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,6,10,0,2,0,24,10,20,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,135,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,8,14,2,0,0,26,8,10,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,129,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,10,12,0,2,0,16,8,4,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,180,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,4,4,0,4,0,44,18,14,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,95,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,10,10,0,2,0,26,20,20,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,177,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,8,10,0,8,0,26,24,12,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,169,42.910465,-78.839068,2104,94.05893536,74.25515661,1272,2908,634,431,78,18,34,50,0,418,42,4,30,50,38,14,26,0,4,0,26,14,12,37.92775665,1.140684411,10.36121673,2.661596958,59.50570342,11.121673
0,157.5,42.879296,-78.839222,1283,15.66640686,76.06837607,438,996,359,217,70,6,28,42,10,268,40,10,30,6,12,0,4,4,0,0,14,0,4,34.13873733,1.091192518,9.820732658,2.02650039,79.50116913,12.47077163
0,118.5,42.879296,-78.839222,1283,15.66640686,76.06837607,438,996,359,217,70,6,28,42,10,268,40,10,30,6,12,4,2,0,0,0,8,0,2,34.13873733,1.091192518,9.820732658,2.02650039,79.50116913,12.47077163
0,71,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,2,0,6,0,4,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,129.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,6,0,0,0,2,0,2,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,82,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,2,0,0,0,0,4,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,112,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,0,0,0,0,8,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,89,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,0,0,0,0,18,0,2,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,77,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,10,0,0,0,12,0,2,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,77.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,2,2,0,0,0,16,0,4,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,103,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,0,0,8,0,2,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,60,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,0,0,10,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,52.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,8,0,0,0,6,0,6,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,36.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,0,0,10,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,73,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,0,0,0,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,106.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,0,0,0,0,0,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,106.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,16,0,0,0,14,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,118,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,0,0,0,0,2,0,4,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,126,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,4,0,0,0,8,0,2,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,108,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,4,0,0,0,6,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,93.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,0,0,4,0,8,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,81.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,0,0,0,0,10,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,107,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,0,0,6,0,2,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,146.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,6,0,0,0,20,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,182.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,2,0,18,0,4,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,205,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,8,0,0,0,14,0,8,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,186,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,0,0,0,0,14,0,4,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,196,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,16,0,0,0,10,0,4,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,219.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,0,0,22,0,6,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,207,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,2,0,0,0,14,0,14,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,228.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,8,0,0,0,26,0,4,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,177.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,4,0,0,0,14,0,0,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,111.5,42.931392,-78.899928,187,18.71657754,80.23255814,156,844,38,27,25,0,18,8,4,74,16,0,6,4,4,0,4,0,0,0,18,0,4,25.6684492,1.069518717,16.04278075,3.20855615,126.2032086,24.59893048
0,72,42.914973,-78.853977,2267,94.1332157,78.24795843,1500,1216,624,440,80,20,28,48,8,704,122,18,88,72,34,0,0,0,2,0,4,0,2,31.84825761,1.058667843,13.498015,1.940891045,71.37185708,14.90957212
0,143,42.897058,-78.853958,765,93.9869281,78.88888889,804,1068,254,441,53,9,24,14,6,190,48,0,22,22,12,0,8,0,2,0,16,0,4,41.04575163,1.045751634,13.85620915,1.830065359,90.45751634,14.37908497
0,235,42.897058,-78.853958,765,93.9869281,78.88888889,804,1068,254,441,53,9,24,14,6,190,48,0,22,22,12,0,6,0,2,0,14,0,2,41.04575163,1.045751634,13.85620915,1.830065359,90.45751634,14.37908497
0,203,42.896172,-78.853933,767,93.35071708,81.10599078,674,1120,234,441,57,6,32,6,6,182,56,0,26,16,12,0,6,0,0,0,14,0,6,34.68057366,1.043024772,10.69100391,1.043024772,75.61929596,11.47327249
0,298,42.896172,-78.853933,767,93.35071708,81.10599078,674,1120,234,441,57,6,32,6,6,182,56,0,26,16,12,8,14,0,0,0,18,0,2,34.68057366,1.043024772,10.69100391,1.043024772,75.61929596,11.47327249
0,123,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,6,6,0,2,0,10,0,4,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,185,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,10,16,0,2,0,12,0,6,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,176,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,4,6,0,2,0,4,0,6,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,187,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,4,10,0,2,0,14,0,0,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,183,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,6,18,0,0,2,8,0,6,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,156,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,6,16,0,2,0,10,0,10,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,138,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,22,54,2,0,2,12,0,4,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,173,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,2,16,0,2,0,22,0,8,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,201,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,0,0,0,0,0,0,0,0,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,180,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,12,90,2,4,6,26,0,6,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,173,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,10,14,0,4,0,24,0,8,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,197,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,4,18,0,0,0,24,0,10,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,163,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,10,12,0,2,0,32,0,8,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,194,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,18,38,0,6,0,26,0,8,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,165,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,8,12,0,0,2,24,0,14,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,168,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,10,20,0,0,0,20,0,10,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,236,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,8,8,0,0,2,32,0,20,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,202,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,20,54,0,2,0,44,0,6,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,250,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,18,22,0,4,0,40,0,14,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,222,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,10,8,0,0,0,40,0,12,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,243,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,18,60,0,10,2,64,0,4,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,246,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,4,10,0,6,0,66,0,16,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,214,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,12,10,0,6,0,44,0,12,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,216,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,10,2,0,4,0,40,0,10,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,191,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,14,56,2,6,0,46,0,10,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,197,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,4,12,2,6,0,52,0,16,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,194,42.907374,-78.813734,1904,78.93907563,68.28063241,1002,2304,576,334,48,18,18,42,0,488,56,26,40,58,20,20,22,0,4,0,48,0,14,58.50840336,0.945378151,19.53781513,3.886554622,97.37394958,16.80672269
0,104,42.893023,-78.853947,1304,92.33128834,79.67836257,958,1530,468,570,47,9,40,22,8,406,86,8,48,16,38,0,4,0,0,0,18,0,16,24.38650307,0.920245399,6.901840491,1.533742331,50.15337423,10.88957055
0,100,42.883348,-78.839203,1125,44.62222222,70.39563438,492,1094,290,241,65,5,20,30,0,246,38,0,44,10,16,0,12,0,0,0,8,0,2,41.24444444,0.888888889,18.48888889,2.311111111,90.13333333,23.28888889
0,82,42.883348,-78.839203,1125,44.62222222,70.39563438,492,1094,290,241,65,5,20,30,0,246,38,0,44,10,16,0,4,0,2,0,4,0,8,41.24444444,0.888888889,18.48888889,2.311111111,90.13333333,23.28888889
